Hybridization REF,chrom,start
LOC283143,11,115130182
LOC440069,11,115294330
MGC13125,11,116124099
ZNF259,11,116154486
APOA5,11,116165296
APOA4,11,116196628
APOC3,11,116205834
APOA1,11,116211679
KIAA0999,11,116219328
LOC645044,11,116486391
LOC653303,11,116511578
PAFAH1B2,11,116520250
SIDT2,11,116555107
TAGLN,11,116575250
PCSK7,11,116580998
DKFZp547C195,11,116608620
BACE1,11,116661624
CEP164,11,116703781
DSCAML1,11,116803699
FXYD2,11,117196000
FXYD6,11,117212903
TMPRSS13,11,117276570
IL10RA,11,117362319
TMPRSS4,11,117452976
SCN4B,11,117509302
SCN2B,11,117538729
AMICA1,11,117569888
LOC196264,11,117605546
EVA1,11,117629344
CD3E,11,117680662
LOC390254,11,117698596
CD3D,11,117710475
CD3G,11,117720311
UBE4A,11,117735512
ATP5L,11,117777314
MLL,11,117812415
FLJ11783,11,117813154
LOC143941,11,117903420
TMEM25,11,117907134
FLJ21827,11,117920468
LOC645160,11,117936395
ARCN1,11,117948321
PHLDB1,11,117982423
TREH,11,118034171
DDX6,11,118125623
BLR1,11,118259777
BCL9L,11,118272263
UPK2,11,118332236
FOXR1,11,118347627
DLNB14,11,118374062
RPS25,11,118391632
TRAPPC4,11,118394451
SLC37A4,11,118400274
HYOU1,11,118420110
VPS11,11,118443703
HMBS,11,118460797
H2AFX,11,118469794
DPAGT1,11,118472423
TMEM24,11,118483303
MIZF,11,118497498
ABCG4,11,118524960
NOD9,11,118544650
PDZK2,11,118561405
LOC283152,11,118566189
CBL,11,118582200
MCAM,11,118684444
RNF26,11,118710447
C1QTNF5,11,118714862
MFRP,11,118716836
USP2,11,118732163
THY1,11,118794097
DUXAP5,11,118820157
LOC399956,11,118978782
FLJ45300,11,118984345
PVRL1,11,119014018
LOC390255,11,119197337
TRIM29,11,119487205
OAF,11,119586957
POU2F3,11,119616256
MGC17839,11,119701226
ARHGEF12,11,119713156
GRIK4,11,120036238
LRRC35,11,120400040
TECTA,11,120478585
LOC645447,11,120668606
SC5DL,11,120668637
LOC283155,11,120736269
LOC645470,11,120802437
SORL1,11,120828130
BRCC2,11,121491272
LOC401708,11,121989362
STS-1,11,122031640
CRTAM,11,122214465
FLJ23554,11,122258683
LOC390259,11,122353567
LOC341056,11,122393557
HSPA8,11,122433410
LOC85391,11,122433838
LOC85390,11,122434749
LOC85389,11,122435180
ASAM,11,122448230
LOC283157,11,122806274
LOC449645,11,122972663
SCN3B,11,123007132
ZNF202,11,123100207
OR6X1,11,123129498
OR6M1,11,123181326
OR6M2P,11,123216876
OR6M3P,11,123237599
PMP22CD,11,123258843
OR8D4,11,123282349
OR4D5,11,123315534
OR6T1,11,123318784
OR10S1,11,123352613
OR10G6,11,123370083
OR10G5P,11,123385529
OR10G4,11,123391492
OR10G9,11,123398930
OR10G8,11,123405540
OR10G7,11,123413983
OR10D5P,11,123430710
OR10D4P,11,123469353
OR10N1P,11,123480969
LOH11CR2A,11,123491321
OR10D1P,11,123534338
OR10D3P,11,123561187
OR8F1P,11,123583100
OR8G3P,11,123591137
OR8G2,11,123600608
OR8G7P,11,123614332
OR8G1,11,123625633
OR8G5,11,123639933
OR8D1,11,123684946
OR8D2,11,123694368
OR8B7P,11,123699895
OR8B6P,11,123713918
OR8B5P,11,123732715
OR8B1P,11,123740525
OR8C1P,11,123752047
OR8B2,11,123757508
OR8B3,11,123771516
OR8X1P,11,123779339
OR8B4,11,123799048
OR8B8,11,123815256
OR8A2P,11,123835670
OR8B9P,11,123856184
OR8B10P,11,123891416
OR8A3P,11,123906712
OR8B12,11,123917828
OR8A1,11,123945175
OR8Q1P,11,123976708
PANX3,11,123986663
TBRG1,11,123997981
SIAE,11,124010903
SPA17,11,124048950
NRGN,11,124114952
VSIG2,11,124122580
ESAM,11,124128241
FLJ23342,11,124141604
LOC645917,11,124182915
ROBO3,11,124240492
ROBO4,11,124259324
FLJ25530,11,124294299
CCDC15,11,124329227
SLC37A2,11,124438442
LOC219854,11,124471614
LOC399965,11,124488676
PKNOX2,11,124726420
FLJ30719,11,124815636
FEZ1,11,124820858
MGC39545,11,124870320
EI24,11,124944508
ITM1,11,124967967
CHEK1,11,125001547
ACRV1,11,125047439
PATE,11,125121398
C11orf38,11,125151235
HYLS1,11,125258719
PUS3,11,125268590
DDX25,11,125279613
LOC338667,11,125322529
CDON,11,125331926
LOC646035,11,125437752
RPUSD4,11,125577519
FLJ21103,11,125604330
SRPR,11,125638043
H17,11,125644265
TIRAP,11,125658212
DCPS,11,125678857
ST3GAL4,11,125731306
LOC646078,11,125750067
KIRREL3,11,125799685
PRR10,11,126378015
LOC646131,11,127067787
LOC387820,11,127311044
ETS1,11,127833870
FLI1,11,128069199
KCNJ1,11,128213125
KCNJ5,11,128266523
C11orf45,11,128274670
P53AIP1,11,128310475
RICS,11,128343052
BARX2,11,128751045
TMEM45B,11,129190951
NFRKB,11,129239568
PRDM10,11,129274811
C11orf37,11,129377729
LOC253665,11,129407920
APLP2,11,129445011
ST14,11,129534933
BTBD15,11,129601786
LOC646378,11,129670180
LOC646383,11,129689635
ADAMTS8,11,129780028
ADAMTS15,11,129824079
LOC390277,11,129921901
C11orf44,11,130048061
LOC399978,11,130220082
SNX19,11,130250985
C11orf39,11,131033417
HNT,11,131285922
OPCML,11,131790085
LOC646522,11,133158782
SPATA19,11,133215727
LOC283172,11,133239851
LOC283174,11,133272818
LOC646543,11,133283675
IGSF9B,11,133290401
JAM3,11,133444030
PTP4AP2,11,133498731
hCAP-D3,11,133527547
LOC646578,11,133599445
VPS26B,11,133599784
THYN1,11,133623383
ACAD8,11,133628617
LOC112937,11,133651485
FLJ90231,11,133682286
LOC89944,11,133707016
B3GAT1,11,133753612
LOC646637,11,134334477
IQSEC3,12,56803
SLC6A12,12,169513
SLC6A13,12,200052
JARID1A,12,263751
MGC13183,12,384939
B4GALNT3,12,439804
NINJ2,12,543723
WNK1,12,732993
HSN2,12,847257
RAD52,12,891504
LOC642821,12,956071
RAB6IP2,12,970665
LOC653152,12,1471080
FBXL14,12,1545420
WNT5B,12,1596483
ADIPOR2,12,1670508
CACNA2D4,12,1771384
LOC644564,12,1799943
DCP1B,12,1925475
CACNA1C,12,2032725
LOC283440,12,2740633
LOC341511,12,2761331
FKBP4,12,2774414
MDS028,12,2792124
NRIP2,12,2804775
FOXM1,12,2837110
MGC13204,12,2856650
TULP3,12,2870294
TEAD4,12,2938757
LOC387825,12,3050808
TSPAN9,12,3056818
LOC643057,12,3191011
LOC643119,12,3302772
LOC643152,12,3470160
HRMT1L4,12,3470686
MGC4266,12,3627370
PARP11,12,3788288
HIN1L,12,3818888
LOC399988,12,4076878
LOC390281,12,4088026
CCND2,12,4253199
C12orf5,12,4300632
FGF23,12,4347654
FGF6,12,4413569
C12orf4,12,4467162
RAD51AP1,12,4518317
DYRK4,12,4569505
AKAP3,12,4594937
NDUFA9,12,4628544
GALNT8,12,4700013
KCNA6,12,4788603
KCNA1,12,4890806
LOC390282,12,5011976
KCNA5,12,5023346
LOC387826,12,5214074
NTF3,12,5473527
TMEM16B,12,5542081
VWF,12,5928310
CD9,12,6179816
LOC653324,12,6249586
PLEKHG6,12,6289863
TNFRSF1A,12,6308184
SCNN1A,12,6326274
LTBR,12,6363618
LOC390283,12,6389062
LOC390284,12,6417929
TNFRSF7,12,6424327
TAPBPL,12,6431511
VAMP1,12,6441664
PKP2P1,12,6457023
MRPL51,12,6471577
CNAP1,12,6473561
GAPDH,12,6513945
HOM-TES-103,12,6518966
NOL1,12,6536298
CHD4,12,6549509
GPR92,12,6598262
ACRBP,12,6617503
ING4,12,6629707
ZNF384,12,6646078
DKFZp547D2210,12,6673218
COPS7A,12,6703482
MLF2,12,6727423
PTMS,12,6745802
LAG3,12,6751931
CD4,12,6769005
GPR162,12,6801224
LEPREL2,12,6807465
GNB3,12,6819636
CDCA3,12,6828253
USP5,12,6831299
TPI1,12,6846967
SPSB2,12,6850360
LOC283345,12,6853057
B7,12,6884213
ENO2,12,6893875
ATN1,12,6903887
GRCC10,12,6923464
PTPN6,12,6926001
PHB2,12,6944778
EMG1,12,6950254
C3F,12,6955608
LOC390285,12,7018685
C1S,12,7038278
LOC643676,12,7057771
LOC653342,12,7132329
C1R,12,7132376
C1RL,12,7138291
RBP5,12,7167554
CLSTN3,12,7174237
PEX5,12,7234225
LOC341392,12,7348195
CD163L1,12,7398826
LOC642333,12,7481540
CD163,12,7515016
LOC643739,12,7571787
LOC643746,12,7647246
APOBEC1,12,7693263
GDF3,12,7733648
DPPA3,12,7755356
CLEC4C,12,7773278
NANOG,12,7833262
SLC2A14,12,7857664
LOC643781,12,7914715
LOC642464,12,7934673
LOC643796,12,7959834
SLC2A3,12,7963094
LOC283320,12,8058823
FOXJ2,12,8076626
C3AR1,12,8102186
NECAP1,12,8107937
CLEC4A,12,8167495
LOC642559,12,8177371
ZNF705A,12,8216418
LOC643841,12,8232479
FAM90A1,12,8265123
LOC643856,12,8271570
LOC653113,12,8274870
LOC642616,12,8287552
LOC643864,12,8298354
LOC389634,12,8339849
LOC643882,12,8381001
LOC643889,12,8450667
OR7E140P,12,8458643
OR7E148P,12,8471525
OR7E149P,12,8481266
CLEC6A,12,8499858
CLEC4D,12,8557403
CLEC4E,12,8577168
AICDA,12,8646029
LOC399994,12,8678230
MFAP5,12,8689807
FAM80B,12,8725554
A2ML1,12,8866484
PHC1,12,8958583
M6PR,12,8984231
KLRG1,12,9033488
LOC643989,12,9071133
LOC643996,12,9080210
MGC40170,12,9101031
A2M,12,9111571
PZP,12,9192703
A2MP,12,9275469
PTMAP4,12,9283130
LOC642846,12,9327529
LOC644081,12,9358266
LOC440080,12,9440926
DDX12,12,9456723
LOC644125,12,9515500
KLRB1,12,9639137
LOC374443,12,9677288
LOC644138,12,9685413
LOC644143,12,9690882
CLEC2D,12,9713576
DCAL1,12,9766358
CD69,12,9796349
LOC644170,12,9861181
LOC644184,12,9866041
KLRF1,12,9871344
CLEC2B,12,9896235
CLEC2A,12,9942539
FLJ46363,12,9992003
CLEC12A,12,10015281
CLEC1B,12,10036927
UNQ5782,12,10054498
LOC644221,12,10072172
CLEC9A,12,10074543
CLEC1A,12,10114347
LOC390294,12,10143442
CLEC7A,12,10160643
OLR1,12,10202167
FLJ31166,12,10222898
GABARAPL1,12,10256756
KLRD1,12,10351684
LOC644252,12,10410309
KLRK1,12,10416219
KLRC4,12,10431494
KLRC3,12,10456181
KLRC2,12,10474465
KLRC1,12,10489894
LOC255308,12,10549749
KLRA1,12,10633039
FLJ10292,12,10648061
STYK1,12,10662805
CSDA,12,10742955
LOC644286,12,10794106
TAS2R7,12,10845398
TAS2R8,12,10849917
TAS2R9,12,10852960
TAS2R10,12,10869212
PRR4,12,10889749
LOC440082,12,10897199
PRH1,12,10924827
TAS2R12,12,10938800
TAS2R13,12,10951792
PRH2,12,10973101
TAS2R14,12,10982120
TAS2R15,12,11008316
TAS2R50,12,11029827
TAS2R49,12,11040812
TAS2R48,12,11065538
TAS2R44,12,11074274
TAS2R63P,12,11092238
TAS2R46,12,11105262
TAS2R64P,12,11121179
TAS2R43,12,11135168
TAS2R65P,12,11202642
PS5,12,11223406
T2R55,12,11229866
PRB3,12,11310124
PRB4,12,11351282
PRB2,12,11396022
PRB1,12,11396024
LOC653247,12,11435747
LOC440084,12,11474417
LOC644346,12,11542713
LOC644359,12,11551328
LOC644375,12,11560593
ETV6,12,11694055
BCL2L14,12,12115145
LOC643287,12,12155181
LRP6,12,12164953
MORF4LP4,12,12243268
MANSC1,12,12373485
LOH12CR1,12,12401322
DUSP16,12,12520098
LOC644467,12,12612402
CREBL2,12,12656098
GPR19,12,12705263
CDKN1B,12,12761576
DKFZP434F0318,12,12829882
DDX47,12,12857547
LOC440086,12,12895161
LOC387841,12,12914985
GPRC5A,12,12935223
GPRC5D,12,12984976
HEBP1,12,13019065
KIAA1467,12,13088582
GSG1,12,13127761
LOC644574,12,13182809
EMP1,12,13240924
FLJ33810,12,13415290
GRIN2B,12,13605411
LOC644693,12,14293820
ATF7IP,12,14409878
FLJ22662,12,14547862
GUCY2C,12,14656843
HIST4H4,12,14814921
H2AFJ,12,14818562
WBP11,12,14830679
MGC47869,12,14847773
LOC440087,12,14848851
ART4,12,14873512
MGP,12,14926094
FLJ32115,12,14958245
ARHGDIB,12,14986217
PDE6H,12,15017245
RERG,12,15151984
PTPRO,12,15366754
EPS8,12,15664342
MRPS7P2,12,15847317
STRAP,12,15926613
DERA,12,15955545
MGST1,12,16391343
LOC400011,12,16443000
LOC121520,12,16557593
LMO3,12,16592574
LOC387845,12,17034871
LOC644839,12,17342055
LOC644843,12,17343714
LOC390297,12,17427430
LOC390298,12,17444600
LOC644867,12,17571365
FLJ22655,12,18125070
PIK3C2G,12,18305741
PLCZ1,12,18727383
LOC643668,12,18736959
LOC643674,12,18737064
CAPZA3,12,18782312
LOC644897,12,18802547
RPL7P6,12,19133330
PLEKHA5,12,19173995
LOC644926,12,19463129
AEBP2,12,19483900
LOC400013,12,19985573
LOC644976,12,20058892
LOC644983,12,20180331
PDE3A,12,20413464
SLCO1C1,12,20739666
SLCO1B3,12,20859895
SLCO1B1,12,21175403
SLCO1A2,12,21313094
IAPP,12,21417085
FLJ22028,12,21481878
RECQL,12,21513965
GOLT1B,12,21546067
MGC10946,12,21570523
GYS2,12,21580390
LDHB,12,21679543
KCNJ8,12,21809156
ABCC9,12,21845245
CMAS,12,22090426
ST8SIA1,12,22245200
KIAA0528,12,22492784
ETNK1,12,22669276
LOC645102,12,22731648
LOC645117,12,23152656
SOX5,12,23576498
FLJ32894,12,24611165
BCAT1,12,24855545
LOC441630,12,25011328
LOC645167,12,25027524
LOC645177,12,25048543
LOC645186,12,25079687
LRMP,12,25096508
CASC1,12,25152488
LOC144363,12,25239483
KRAS,12,25249447
FLJ36004,12,25520283
LOC645233,12,25847346
RASSF8,12,26003229
BHLHB3,12,26164226
SSPN,12,26239789
ITPR2,12,26377193
C12orf11,12,26949385
FGFR1OP2,12,26982583
TM7SF3,12,27017390
SURB7,12,27066750
LOC440091,12,27131957
STK38L,12,27288373
ARNTL2,12,27377255
LOC645320,12,27514689
LOC341346,12,27518989
PPFIBP1,12,27568312
REP15,12,27740695
MRPS35,12,27754996
KLHDC5,12,27824454
PTHLH,12,28002284
LOC440092,12,28221485
DKFZP779L1558,12,28301400
MLSTD1,12,29267865
PTX1,12,29384846
LOC645410,12,29425127
OVCH1,12,29471756
LOC653626,12,29545019
TMTC1,12,29550181
IPO8,12,30673189
C1QDC1,12,30753753
LOC645485,12,30798622
LOC400019,12,30840138
LOC390299,12,30905793
TSPAN11,12,30985623
DDX11,12,31118077
OVOS2,12,31155859
LOC441632,12,31295394
FAM60A,12,31324785
LOC645593,12,31368471
FLJ13224,12,31368523
MGC24039,12,31428985
MRPL30P2,12,31521677
LOC341356,12,31641308
LOC645619,12,31657439
MGC50559,12,31703388
LOC196394,12,31715338
LOC645636,12,31792077
LOC144383,12,31798855
LOC440093,12,31835386
LOC645665,12,32003355
FLJ10652,12,32003620
BICD1,12,32151452
FGD4,12,32546361
DNM1L,12,32723491
YARS2,12,32788348
PKP2,12,32834953
LOC283343,12,33030041
SYT10,12,33419615
LOC390301,12,33498548
ALG10,12,34066483
LOC260338,12,34208975
LOC441634,12,34251685
LOC642286,12,36223906
LOC642352,12,36760160
LOC642471,12,36843573
LOC121014,12,36881636
LOC642492,12,36885513
KCR1,12,36996963
LOC642524,12,37151006
CPNE8,12,37332269
LOC642539,12,37705365
KIF21A,12,37973297
LOC390306,12,38146513
ABCD2,12,38232813
FLJ40126,12,38306252
SLC2A13,12,38438831
LOC642606,12,38904568
LRRK2,12,38905086
LOC642613,12,39068687
LOC642624,12,39159186
LOC642634,12,39165811
LOC642651,12,39202560
LOC642660,12,39212121
MUC19,12,39222635
CNTN1,12,39372625
PDZRN4,12,40117841
LOC283464,12,40761920
YAF2,12,40837173
MADP-1,12,40992155
PPHLN1,12,41006214
PRICKLE1,12,41139341
LOC390308,12,41316701
MRPS36P5,12,41734153
ADAMTS20,12,42034279
LOC400026,12,42249839
LOC401717,12,42326996
DKFZP434G1415,12,42408682
IRAK4,12,42439047
PTK9,12,42473793
DKFZp434K2435,12,42516229
ZNF75B,12,42687843
NELL2,12,43188332
DBX2,12,43694806
RACGAP1P,12,43742668
PLEKHA9,12,43853114
LOC642928,12,43877007
TMEM16F,12,43896170
LOC400027,12,44400324
ARID2,12,44409887
SFRS2IP,12,44601462
SLC38A1,12,44867833
SLC38A2,12,45038238
OR7A19P,12,45272623
SLC38A4,12,45444811
AMIGO2,12,45755757
LOC643058,12,45815349
MGC16044,12,45896319
LOC643063,12,46021658
FLJ21908,12,46343341
P11,12,46389795
RAPGEF3,12,46417293
FLJ20489,12,46453258
HDAC7A,12,46462772
VDR,12,46521587
TMEM106C,12,46644259
COL2A1,12,46653018
SENP1,12,46723024
PFKM,12,46802817
ASB8,12,46827839
LOC390311,12,46848897
LOC387856,12,46863666
LOC643162,12,46878417
OR10AD1,12,46882389
H1T2,12,47009030
ZNF641,12,47022179
OR5BK1P,12,47035709
OR5BT1P,12,47065401
OR5BJ1P,12,47074533
OR8T1P,12,47122083
ANP32D,12,47152715
MGC35033,12,47163290
OR8S1,12,47205682
OR5BS1P,12,47239932
LALBA,12,47247734
OR11M1P,12,47307890
FLJ20436,12,47333466
CCNT1,12,47373019
LOC255411,12,47407491
ADCY6,12,47446248
LOC390314,12,47480621
CACNB3,12,47498779
DDX23,12,47509806
RND1,12,47537196
NYD-SP28,12,47584197
FKBP11,12,47602009
ARF3,12,47616259
WNT10B,12,47645390
WNT1,12,47658503
DDN,12,47675200
PRKAG1,12,47682322
MLL2,12,47701830
RHEBL1,12,47744735
DHH,12,47769471
LMBR1L,12,47777192
K-ALPHA-1,12,47807832
TUBA3,12,47864849
TUBA6,12,47945132
PRPH,12,47975176
TROAP,12,48003329
C1QL4,12,48012467
FLJ13236,12,48027308
SPATS2,12,48047560
KCNH3,12,48219207
MCRS1,12,48238352
C12orf25,12,48267555
HYPC,12,48303670
FMNL3,12,48317991
TEGT,12,48421652
KIAA1602,12,48471201
LOC144233,12,48517823
FAIM2,12,48546947
AQP2,12,48630796
LOC643435,12,48639773
AQP5,12,48641546
AQP6,12,48647244
RACGAP1,12,48669212
ACCN2,12,48737754
SMARCD1,12,48765279
GPD1,12,48784068
MGC14288,12,48792167
LASS5,12,48809848
EPLIN,12,48855838
LOC643275,12,49005736
LOC121006,12,49031919
LARP4,12,49080917
KIAA1463,12,49185035
ATF1,12,49444128
TMPRSS12,12,49522983
DKFZP586A0522,12,49605036
SLC11A2,12,49666044
LETMD1,12,49728351
C12orf22,12,49741257
TFCP2,12,49774887
LOC494150,12,49804160
POU6F1,12,49869232
LOC643559,12,49883804
DAZAP2,12,49918893
LOC57228,12,49925400
BIN2,12,49961089
ELA1,12,50008494
GALNT6,12,50033418
SLC4A8,12,50105024
SCN8A,12,50271287
FLJ33996,12,50488802
LOC401720,12,50497950
ANKRD33,12,50568011
LOC643638,12,50580616
LOC643645,12,50583336
ACVRL1,12,50587469
ACVR1B,12,50631753
GRASP,12,50687015
NR4A1,12,50723763
FLJ11773,12,50750073
OR7E47P,12,50787369
LOC144501,12,50849574
LOC401721,12,50903340
KRT7,12,50913221
KRTHBP4,12,50929672
KRTHBP3,12,50943932
KRTHB1,12,50965964
KRTHB6,12,50981916
KRTHB3,12,50994352
KRTHBP2,12,51021148
KRTHB5,12,51040057
KRTHB4,12,51057299
KRTHB2,12,51074002
KRTHBP1,12,51094012
K6HF,12,51104121
KRT6B,12,51126720
KRT6E,12,51148862
KRT6A,12,51167244
KRT6C,12,51167244
KRT5,12,51194628
KRT6IRS,12,51223960
K6IRS4,12,51245870
K6IRS2,12,51265640
K6IRS3,12,51287621
KRT2A,12,51324609
KRT1,12,51354719
KRT1B,12,51369910
LOC643865,12,51394190
LOC643878,12,51409556
LOC400036,12,51410476
LOC643898,12,51443433
KRT2B,12,51448206
KRT3,12,51469751
KRT4,12,51486601
KRT6L,12,51501498
K5B,12,51517856
KRT8,12,51577238
KRT18,12,51628922
EIF4B,12,51686519
TENC1,12,51727077
FLJ14800,12,51744665
IGFBP6,12,51777703
SOAT2,12,51778833
LOC643940,12,51822013
LOC400039,12,51829550
CSAD,12,51837714
LOC283337,12,51860799
ITGB7,12,51871374
RARG,12,51890621
MFSD5,12,51932147
ESPL1,12,51948818
PFDN5,12,51975584
C12orf10,12,51979749
AAAS,12,51987507
SP7,12,52006626
SP1,12,52060246
AMHR2,12,52103908
DKFZp564J157,12,52121713
PCBP2,12,52132163
MAP3K12,12,52160547
TARBP2,12,52180972
NPFF,12,52186741
ATF7,12,52196026
LOC341412,12,52312829
ATP5G2,12,52345216
CALCOCO1,12,52391169
HOXC13,12,52618843
HOXC12,12,52634981
HOXC11,12,52653196
HOXC10,12,52665221
HOXC9,12,52680144
HOXC8,12,52689157
HOXC4,12,52696940
HOXC6,12,52697103
HOXC5,12,52713099
LOC644222,12,52843007
SMUG1,12,52861519
CBX5,12,52921677
HNRPA1,12,52960755
LOC644245,12,52965932
NFE2,12,52972162
COPZ1,12,53005178
GPR84,12,53042496
ZNF385,12,53049187
ITGA5,12,53075312
FLJ32942,12,53136011
NCKAP1L,12,53177780
PDE1B,12,53229671
PPP1R1A,12,53259299
LOC644076,12,53288244
LOC644287,12,53288290
LACRT,12,53310890
DCD,12,53324699
VDAC5P,12,53482680
LOC118430,12,53534588
KIAA0748,12,53629450
NEUROD4,12,53699889
OR9K1P,12,53795584
LOC644383,12,53802848
OR9K2,12,53809820
OR9R1P,12,53838898
OR10U1P,12,53873912
OR10A7,12,53901076
OR6C74,12,53927339
OR6C69P,12,53942590
OR6C72P,12,53963801
OR6C6,12,53974339
OR6C5P,12,53991886
OR6C1,12,54000651
OR6C3,12,54011752
OR6C7P,12,54022889
OR6C75,12,54045162
OR6C71P,12,54056852
OR6C66P,12,54068496
OR6C73P,12,54076327
OR6C65,12,54080580
LOC653441,12,54089731
OR6C76,12,54106305
OR6C2,12,54132265
OR6C70,12,54149251
OR6C68,12,54172414
OR6C64P,12,54202644
OR6C4,12,54231278
OR2AP1,12,54254466
OR6U2P,12,54291674
OR10P1,12,54316943
OR10AE3P,12,54326246
PSMB3P,12,54334606
MGC17301,12,54361686
ITGA7,12,54364619
BLOC1S1,12,54396088
RDH5,12,54400488
CD63,12,54405519
GDF11,12,54423331
CIP29,12,54437325
ORMDL2,12,54499049
DNAJC14,12,54501011
LOC440104,12,54510937
MMP19,12,54515481
GSTPP,12,54580351
WIBG,12,54581464
DGKA,12,54611213
SILV,12,54634156
CDK2,12,54646826
RAB5B,12,54654129
LOC644615,12,54660002
SUOX,12,54677310
LOC644635,12,54687344
ZNFN1A4,12,54704791
RPS26,12,54721953
ERBB3,12,54760159
PA2G4,12,54784692
RPL41,12,54796641
ZC3H10,12,54798297
FAM62A,12,54808321
MLC1SA,12,54833923
MYL6,12,54838413
SMARCC2,12,54843379
RNF41,12,54884552
MGC2731,12,54904774
SLC39A5,12,54910894
FLJ32452,12,54946993
CS,12,54951750
TMEM4,12,54990484
USP52,12,54996987
IL23A,12,55018930
STAT2,12,55021648
APOF,12,55040622
TIMELESS,12,55097174
MIP,12,55130151
LOC283377,12,55148629
GLS2,12,55151003
LOC644745,12,55190997
RBMS2,12,55201993
BAZ2A,12,55275647
ATP5B,12,55318226
PTGES3,12,55343649
NACA,12,55392486
PRIM1,12,55411631
HSD17B6,12,55443375
SDR-O,12,55603884
LOC644764,12,55618549
RDH16,12,55631486
LOC390332,12,55661288
ADMR,12,55674622
ZBTB39,12,55678885
TAC3,12,55690051
MYO1A,12,55708568
KIAA0286,12,55735693
NAB2,12,55769157
STAT6,12,55775458
LRP1,12,55808549
NXPH4,12,55896845
SHMT2,12,55909819
LOC56901,12,55914953
STAC3,12,55923509
KIAA1002,12,55933814
INHBC,12,56114810
INHBE,12,56135363
GLI1,12,56140201
ARHGAP9,12,56152314
MARS,12,56168118
DDIT3,12,56196638
MBD6,12,56202926
DCTN2,12,56210361
KIF5A,12,56230114
PIP5K2C,12,56271324
DTX3,12,56284871
GEFT,12,56291485
SLC26A10,12,56299960
B4GALNT1,12,56305945
LOC441641,12,56354715
OS9,12,56374153
CENTG1,12,56405261
TSPAN31,12,56425051
CDK4,12,56428270
MARCH9,12,56435167
CYP27B1,12,56442384
METTL1,12,56448521
DKFZP586D0919,12,56452650
TSFM,12,56462826
AVIL,12,56477710
CTDSP2,12,56499977
XRCC6BP1,12,56621712
LOC338805,12,56664389
LOC644908,12,57533368
LRIG3,12,57552204
LOC644915,12,57733366
SLC16A7,12,58369393
LOC390335,12,58476177
LOC644957,12,59326280
PGBD3P1,12,59911198
FAM19A2,12,60388307
LOC644998,12,60559366
LOC645000,12,60701540
USP15,12,60940454
KIAA1040,12,61146867
FLJ25590,12,61281798
PPM1H,12,61324035
LOC645085,12,61612705
RPL14L,12,61643991
LOC645100,12,61682516
LOC121498,12,61683600
AVPR1A,12,61826483
DPY19L2,12,62238960
LOC390338,12,62364790
TMEM5,12,62459904
LOC341315,12,62502068
SRGAP1,12,62524808
FLJ32549,12,62872686
LOC115749,12,62947036
XPOT,12,63084500
LOC653581,12,63131644
TBK1,12,63132204
RASSF3,12,63290560
GNS,12,63393489
KIAA0984,12,63460856
WIF1,12,63730676
LEMD3,12,63849638
MSRB3,12,63958755
LOC645253,12,64409005
HMGA2,12,64504507
LOC645270,12,64717259
MGC14817,12,64803109
TMBIM4,12,64817459
IRAK3,12,64869284
RBMS1P,12,64913884
LOC390340,12,64955980
HELB,12,64982623
GRIP1,12,65028662
LOC645305,12,65484026
GGTA1P,12,65945886
CAND1,12,65949416
LOC645328,12,66029326
DYRK2,12,66329021
LOC341333,12,66696489
IFNG,12,66834817
IL26,12,66881396
IL22,12,66928292
MDM1,12,66974613
LOC160410,12,67153788
LOC387867,12,67232946
RAP1B,12,67290919
LOC645422,12,67306858
LOC246723,12,67322493
NUP107,12,67366998
SLC35E3,12,67426203
MDM2,12,67488247
CPM,12,67531222
CPSF6,12,67919667
LYZ,12,68028431
YEATS4,12,68039799
FRS2,12,68150453
CCT2,12,68265475
LRRC10,12,68288611
VMD2L3,12,68333656
MGC13168,12,68363286
LOC645495,12,68418505
RAB3IP,12,68418909
LOC645507,12,68559054
C12orf28,12,68606704
CNOT2,12,68923489
KCNMB4,12,69046329
PTPRB,12,69201231
PTPRR,12,69318129
TSPAN8,12,69805144
LGR5,12,70120080
PSRC2,12,70289745
THAP2,12,70344051
TMEM19,12,70366145
RAB21,12,70434925
TBC1D15,12,70519806
TPH2,12,70618893
LOC283392,12,70952053
TRHDE,12,70952730
LOC645654,12,72328713
VENTXP3,12,72972360
LOC387869,12,73343812
KCNC2,12,73720163
CAPS2,12,73957276
MGC26856,12,74014730
MGC39497,12,74071156
GLIPR1,12,74160801
HRB2,12,74177688
LOC390345,12,74368741
LOC645738,12,74539343
PHLDA1,12,74709367
NAP1L1,12,74726221
LOC641695,12,75055036
LOC440105,12,75177826
FLJ23560,12,75262636
OSBPL8,12,75269708
LOC441642,12,75517582
LOC653079,12,75578278
ZDHHC17,12,75681499
CSRP2,12,75776627
E2F7,12,75939159
NAV3,12,76749328
MRPL11P3,12,77391225
LOC642550,12,77711376
SYT1,12,78135414
LOC338756,12,78420792
PAWR,12,78509876
PPP1R12A,12,78692317
LOC120872,12,78924865
LOC400055,12,79020759
LOC642668,12,79135793
FLJ90579,12,79274265
LOC387870,12,79318597
PTPRQ,12,79467404
MYF6,12,79625577
